order_item_id,order_id,product_id,quantity,price_per_unit
1059,86872,823,1,158.01
1060,7541,136,1,930.82
1061,37655,711,1,128.83
1062,82849,435,1,101.95
1063,6244,65,2,861.03
1064,30769,138,2,1696.84
1065,9089,503,2,188.72
1066,49577,668,1,48.09
1067,93605,485,2,292.09
1068,85869,52,2,1892.01
1069,47748,363,3,99.37
1070,68578,188,2,1360.41
1071,29257,431,1,130.19
1072,68363,253,3,175.8
1073,3929,453,1,228.77
1074,72309,418,2,195.16
1075,3247,288,2,112.41
1076,40775,677,2,40.98
1077,35510,131,1,1094.67
1078,81467,664,1,57.36
1079,57160,438,1,415.7
1080,83775,258,2,139.68
1081,13536,480,2,266.64
1082,5982,700,1,85.88
1083,39287,478,1,279.21
1084,21017,282,2,82.43
1085,20669,224,1,86.46
1086,69523,428,1,463.98
1087,72614,192,3,2315.69
1088,28806,803,3,231.37
1089,2722,176,1,679.98
1090,32785,245,1,23.66
1091,48603,543,1,42.06
1092,14955,411,3,192
1093,30199,790,1,418.19
1094,45496,750,1,248.2
1095,98948,554,2,71.05
1096,95147,379,2,410.89
1097,41334,44,1,2369.39
1098,94287,101,2,297.32
1099,77471,112,1,654.43
1100,24335,356,1,129.5
1101,84809,713,1,84.65
1102,6485,366,1,89.01
1103,68225,617,1,24.15
1104,20219,681,1,140.36
1105,21684,360,1,117.81
1106,39970,689,1,130.61
1107,2063,269,3,85.34
1108,92279,132,1,765.52
1109,21337,53,2,2521.54
1110,38596,487,1,77.32
1111,68360,649,1,134.51
1112,27229,688,1,62.01
1113,14596,387,1,179.63
1114,87652,721,1,173.77
1115,22343,777,1,130.57
1116,61304,636,1,81.59
1117,34208,176,1,679.98
1118,17889,636,1,81.59
1119,50799,211,2,1347.08
1120,31843,191,1,500.92
1121,98609,150,4,857.31
1122,7637,17,1,899.25
1123,10791,211,1,1347.08
1124,36805,365,1,207.2
1125,90583,111,1,875.42
1126,38544,492,1,307.86
1127,97125,840,3,251.11
1128,65867,276,2,105.92
1129,94623,122,2,2310.87
1130,38001,73,1,133.34
1131,99653,783,1,136.46
1132,42781,308,2,80.43
1133,20729,591,1,33.88
1134,10202,447,1,584.32
1135,12578,469,1,160.55
1136,30009,322,2,143.41
1137,61674,752,2,411.24
1138,96888,624,1,63.62
1139,22077,135,4,2540.95
1140,97805,778,1,286.32
1141,29714,159,2,791.31
1142,38681,34,1,2576.39
1143,56112,740,1,73.03
1144,27109,372,1,52.26
1145,1469,132,3,765.52
1146,4323,160,1,1762.02
1147,31491,456,1,254.58
1148,13653,677,3,40.98
1149,31709,199,1,2273.14
1150,90739,231,1,161.14
1151,74467,444,1,209.61
1152,12867,495,1,243.47
1153,68395,754,1,158.39
1154,29960,245,1,23.66
1155,9776,95,2,1879.95
1156,24114,54,2,2305.48
1157,77097,395,1,199.29
1158,92157,708,1,138.81
1159,78324,292,1,32.35
1160,65908,537,1,107.95
1161,6657,361,3,89.29
1162,5746,436,1,346.44
1163,51970,674,1,91.61
1164,22605,815,1,360.06
1165,15347,215,1,1720.21
1166,44015,521,1,74.48
1167,47018,372,3,52.26
1168,21377,142,1,814.09
1169,49978,583,1,64.38
1170,5062,674,2,91.61
1171,83053,467,1,180.84
1172,55438,257,1,204.86
1173,85133,363,1,99.37
1174,73276,88,1,1539.42
1175,55484,351,1,106.17
1176,35564,175,1,1556.96
1177,96491,53,2,2521.54
1178,4103,575,1,110.2
1179,7540,346,1,124.74
1180,90871,146,2,320.86
1181,28491,144,1,893.7
1182,93233,336,3,33.43
1183,68810,549,1,67.03
1184,72961,388,1,144.01
1185,95441,634,1,92.64
1186,25692,778,1,286.32
1187,56861,253,1,175.8
1188,60503,125,1,775.3
1189,68337,831,1,129.32
1190,83837,171,1,1633.75
1191,54008,288,2,112.41
1192,51354,147,1,1476.49
1193,18436,503,1,188.72
1194,38389,331,1,84.86
1195,93765,810,1,94.15
1196,95225,324,1,74.81
1197,71311,380,1,179.57
1198,12935,460,1,119.48
1199,97331,437,1,95.45
1200,22605,126,2,1112.26
1201,44727,636,1,81.59
1202,4096,297,1,155.34
1203,16941,20,1,877.84
1204,2272,321,1,113.48
1205,30751,320,1,71.03
1206,82760,153,1,621.19
1207,80198,432,1,378.9
1208,28288,271,1,164.71
1209,47078,466,2,211.09
1210,78343,33,1,421.17
1211,54669,615,1,112.27
1212,36725,736,1,154.75
1213,68508,339,1,101.75
1214,43329,707,1,66.73
1215,44950,170,1,1435.76
1216,97242,424,2,255.29
1217,30732,273,1,180.43
1218,69945,176,1,679.98
1219,21459,312,1,43.29
1220,23767,323,1,132.78
1221,60551,499,2,561.17
1222,34310,115,1,1529.93
1223,22395,105,1,2361.4
1224,17556,477,1,96.07
1225,80513,617,1,24.15
1226,83328,738,1,140.26
1227,91729,428,1,463.98
1228,4537,360,2,117.81
1229,47440,839,2,232.84
1230,15191,228,1,89.98
1231,86018,493,3,178.11
1232,29261,508,1,416.15
1233,55488,735,2,70.91
1234,98343,446,1,522.5
1235,71034,647,1,101.3
1236,26243,546,3,52.46
1237,82849,554,2,71.05
1238,15566,514,2,446.84
1239,48642,285,1,118.28
1240,32852,217,1,934.5
1241,92959,708,4,138.81
1242,35544,680,1,151.72
1243,93599,721,2,173.77
1244,20052,848,2,495.21
1245,4631,426,1,277.42
1246,72580,510,1,359.27
1247,47597,177,2,1666.57
1248,9231,83,1,943.76
1249,89782,201,1,1549.7
1250,49285,28,1,1277.56
1251,70116,832,2,191.89
1252,21430,1,1,1018.58
1253,64690,310,1,73.64
1254,25917,374,2,337.45
1255,37720,615,2,112.27
1256,79139,687,3,98.13
1257,77074,531,1,101.94
1258,21455,748,1,220.43
1259,16626,107,1,1082
1260,85285,325,1,213.64
1261,36160,101,1,297.32
1262,3043,752,2,411.24
1263,87304,393,1,210.09
1264,59846,801,1,280.08
1265,54284,258,1,139.68
1266,41403,694,1,57.93
1267,4214,310,2,73.64
1268,49978,544,2,83.09
1269,73035,151,1,2364.58
1270,12988,484,2,311.22
1271,27858,844,1,432.51
1272,98849,270,2,76.57
1273,18908,209,1,128.3
1274,51122,402,2,476.71
1275,68611,464,1,291.69
1276,42099,570,1,51.63
1277,17469,774,1,175.76
1278,84790,361,2,89.29
1279,32697,767,2,303.89
1280,7818,619,1,100.91
1281,53546,543,1,42.06
1282,96159,706,1,201.34
1283,12612,393,1,210.09
1284,26722,847,3,82.79
1285,28934,269,1,85.34
1286,67805,361,1,89.29
1287,4313,657,1,62.42
1288,19033,562,1,40.76
1289,34381,491,1,240.43
1290,37505,359,1,206.65
1291,13700,592,1,79.56
1292,1926,279,2,140.86
1293,93072,48,1,1289.14
1294,59111,760,1,316.13
1295,59920,215,1,1720.21
1296,81854,772,1,346.25
1297,35674,165,3,493.52
1298,84888,640,2,73.07
1299,65722,292,1,32.35
1300,83025,469,1,160.55
1301,41514,777,1,130.57
1302,36609,112,1,654.43
1303,71500,823,1,158.01
1304,15003,230,4,127.46
1305,67820,300,1,44.81
1306,80397,217,1,934.5
1307,57660,186,3,1591.62
1308,17091,460,2,119.48
1309,96778,557,1,33.37
1310,91484,820,1,158.47
1311,1558,342,1,101.64
1312,34228,345,2,90.74
1313,70695,585,1,78.72
1314,81951,117,2,1977.83
1315,7556,743,1,297.24
1316,83283,142,1,814.09
1317,27743,439,1,349.13
1318,93509,395,5,199.29
1319,71151,50,2,699.69
1320,67918,92,1,1722.95
1321,83762,84,1,416.48
1322,14068,443,1,210.88
1323,96475,378,1,57.89
1324,78802,9,1,1457.94
1325,87283,135,4,2540.95
1326,14744,834,3,115.52
1327,67260,688,1,62.01
1328,75791,721,1,173.77
1329,38613,423,1,105.79
1330,64877,361,2,89.29
1331,10202,53,1,2521.54
1332,89541,815,2,360.06
1333,38904,442,1,585.83
1334,50617,476,1,603.44
1335,58168,339,2,101.75
1336,96778,839,1,232.84
1337,81028,729,2,53.27
1338,7787,756,1,318.76
1339,55277,299,2,125.98
1340,50541,493,2,178.11
1341,55269,657,1,62.42
1342,45695,771,1,93.15
1343,11891,185,1,823.93
1344,21629,340,2,47.41
1345,32149,15,2,694.06
1346,91586,7,2,398.8
1347,3847,397,2,441.12
1348,37492,604,1,28.08
1349,31188,102,1,1536.79
1350,65569,12,1,2721.53
1351,38231,374,1,337.45
1352,68811,286,1,31.89
1353,77960,625,1,77.06
1354,43898,35,1,2688.65
1355,68696,476,2,603.44
1356,98836,598,2,37.17
1357,84143,378,1,57.89
1358,19444,643,1,54.43
1359,77079,27,1,726.61
1360,19385,66,1,1334.73
1361,5059,768,1,364.34
1362,32151,97,2,1294.45
1363,54554,717,2,143.37
1364,12569,20,1,877.84
1365,52413,827,1,161.51
1366,76861,321,1,113.48
1367,47484,816,1,212.43
1368,85396,552,1,108.39
1369,32510,126,1,1112.26
1370,66359,633,1,89.89
1371,92742,656,1,43.4
1372,40107,563,1,33.62
1373,80705,786,2,385.84
1374,72708,568,2,59.32
1375,54135,18,4,1298.49
1376,13881,15,4,694.06
1377,54246,459,2,85.05
1378,60893,98,3,1113.05
1379,75463,333,1,23.12
1380,56586,455,1,115.87
1381,48618,396,1,503.93
1382,69516,37,1,899.87
1383,97250,293,1,168.08
1384,24206,486,1,475.47
1385,9215,546,1,52.46
1386,26988,597,1,82.6
1387,97445,526,4,62.16
1388,88555,463,1,370.25
1389,81255,49,1,1342.93
1390,19756,310,1,73.64
1391,1906,389,1,372.78
1392,60386,516,1,61.04
1393,48553,343,3,60.44
1394,13972,85,1,910.42
1395,36495,628,2,92.54
1396,6733,17,1,899.25
1397,86079,192,2,2315.69
1398,5577,216,1,790.68
1399,36576,80,2,557.08
1400,64988,402,3,476.71
1401,16704,124,2,543.3
1402,96423,392,4,224.55
1403,92149,721,1,173.77
1404,58814,528,2,45.58
1405,9444,148,2,1254.83
1406,81088,524,1,106.66
1407,74260,494,1,148.01
1408,41413,833,1,104.08
1409,29640,138,1,1696.84
1410,48014,119,1,2295.88
1411,40220,582,1,141.03
1412,47171,714,1,77.2
1413,60894,194,3,1529.24
1414,45116,742,2,149.39
1415,11255,1,2,1018.58
1416,40201,568,1,59.32
1417,24991,143,1,1244.23
1418,43777,327,1,114.31
1419,72127,772,1,346.25
1420,37214,90,1,1196.13
1421,36466,6,1,643.98
1422,12932,767,5,303.89
1423,51845,89,1,2273.66
1424,96478,494,1,148.01
1425,17976,280,1,161.38
1426,65272,374,1,337.45
1427,33141,574,1,77.48
1428,55598,484,1,311.22
1429,43426,136,2,930.82
1430,56910,795,2,42.45
1431,63416,520,1,133.3
1432,87458,8,1,2190.96
1433,32750,203,2,655.23
1434,22369,605,2,31.92
1435,2500,250,1,176.33
1436,41304,381,1,119.17
1437,45540,630,3,43.94
1438,50893,485,1,292.09
1439,59811,400,1,374.97
1440,89871,407,1,216.15
1441,34434,139,1,999.63
1442,53108,460,1,119.48
1443,45093,406,2,470.57
1444,45734,51,2,2718.95
1445,73867,315,1,171.61
1446,87941,829,1,292.82
1447,45571,564,2,14.35
1448,39153,463,2,370.25
1449,97043,147,1,1476.49
1450,31829,796,2,361.44
1451,84840,439,1,349.13
1452,43290,675,3,77.03
1453,2307,392,1,224.55
1454,47128,251,2,76.69
1455,64668,601,1,36.85
1456,21284,849,2,207.15
1457,93695,643,1,54.43
1458,4510,336,1,33.43
1459,89182,741,1,194.97
1460,40318,112,1,654.43
1461,30493,216,1,790.68
1462,30659,597,2,82.6
1463,29923,174,1,772.9
1464,38692,157,1,1620.62
1465,72349,831,1,129.32
1466,30375,717,1,143.37
1467,80613,802,2,107.98
1468,58694,525,1,106.03
1469,5606,244,1,86.8
1470,31491,122,1,2310.87
1471,38001,10,2,1709.69
1472,86399,410,2,105.83
1473,89674,666,2,47.03
1474,58124,428,1,463.98
1475,71542,510,1,359.27
1476,62965,590,1,35.21
1477,82830,176,1,679.98
1478,42701,809,1,191.41
1479,16611,657,2,62.42
1480,31429,40,1,1136.17
1481,95409,4,1,1452.58
1482,37214,326,1,148.27
1483,61986,697,1,62.96
1484,41378,544,1,83.09
1485,25340,535,1,95.48
1486,80131,398,2,230.52
1487,39778,136,1,930.82
1488,8408,689,1,130.61
1489,14115,819,1,67.91
1490,77960,374,1,337.45
1491,35582,286,1,31.89
1492,83045,587,1,26.35
1493,76383,579,3,64.34
1494,92640,50,3,699.69
1495,24393,710,4,114.92
1496,65688,62,2,845.49
1497,85124,413,1,526.63
1498,85916,412,2,525.95
1499,23373,371,1,110.74
1500,88765,570,2,51.63
1501,23644,579,1,64.34
1502,24638,604,1,28.08
1503,23204,465,1,542.03
1504,14844,818,1,176.25
1505,47749,352,1,177.33
1506,61097,625,4,77.06
1507,28479,709,1,59.25
1508,64882,450,1,101.61
1509,26709,473,1,75.58
1510,69022,834,1,115.52
1511,57548,393,1,210.09
1512,93674,814,1,395.25
1513,78042,616,1,122.24
1514,85227,28,1,1277.56
1515,77176,395,1,199.29
1516,69839,401,2,111.92
1517,45373,24,1,1004.36
1518,65860,740,1,73.03
1519,68459,333,1,23.12
1520,98146,233,1,118.05
1521,1101,359,1,206.65
1522,80477,442,2,585.83
1523,3785,717,1,143.37
1524,28060,759,2,375.56
1525,73193,427,1,235.15
1526,98338,308,1,80.43
1527,43738,551,1,67.02
1528,36092,123,3,922.12
1529,5967,337,1,177.03
1530,82760,117,1,1977.83
1531,4637,511,1,304.85
1532,41334,27,2,726.61
1533,34852,802,1,107.98
1534,24056,415,1,313.17
1535,7540,134,2,955.11
1536,52550,401,1,111.92
1537,15213,461,1,118.87
1538,28748,744,1,207.32
1539,31299,159,2,791.31
1540,83221,453,1,228.77
1541,20265,100,1,538.09
1542,94642,170,1,1435.76
1543,44388,357,2,28.52
1544,26098,437,1,95.45
1545,24730,121,2,1989.62
1546,11935,370,4,41.18
1547,85547,203,2,655.23
1548,88206,186,1,1591.62
1549,21637,472,1,553.66
1550,4009,300,2,44.81
1551,53796,279,1,140.86
1552,21342,668,1,48.09
1553,73628,708,1,138.81
1554,58594,644,3,67.31
1555,79823,775,2,320.37
1556,84175,217,1,934.5
1557,84263,141,1,2665.48
1558,84555,191,4,500.92
1559,15416,687,1,98.13
1560,73278,521,1,74.48
1561,21498,55,1,1450.93
1562,15972,217,1,934.5
1563,54655,161,1,1006.83
1564,92542,726,1,145.95
1565,86162,777,1,130.57
1566,86968,582,1,141.03
1567,52777,258,2,139.68
1568,22519,777,1,130.57
1569,77779,762,1,152.14
1570,45539,186,1,1591.62
1571,71330,411,1,192
1572,28876,72,2,724.9
1573,66446,238,1,27.65
1574,82907,436,1,346.44
1575,11772,708,1,138.81
1576,70149,140,1,2736.66
1577,96469,55,1,1450.93
1578,98147,120,1,1327.9
1579,29359,839,5,232.84
1580,10522,41,1,571.32
1581,74737,142,1,814.09
1582,24440,421,1,396.57
1583,64944,820,1,158.47
1584,78168,664,2,57.36
1585,59261,823,2,158.01
1586,55520,77,1,1880.83
1587,40323,719,2,42.9
1588,55998,171,1,1633.75
1589,83737,760,3,316.13
1590,28514,588,1,32.82
1591,4217,281,1,187.62
1592,79416,183,1,2443.07
1593,60389,255,1,59.87
1594,13388,249,1,218.37
1595,37616,633,1,89.89
1596,80364,615,5,112.27
1597,78550,553,1,70.14
1598,54729,743,1,297.24
1599,88675,780,3,254.38
1600,41308,376,1,191.89
1601,28737,181,1,960.96
1602,55162,445,2,409.82
1603,93921,307,1,108.22
1604,19665,829,2,292.82
1605,49476,325,1,213.64
1606,79518,177,1,1666.57
1607,19774,464,1,291.69
1608,2394,718,2,185.18
1609,19018,130,2,1270.67
1610,16058,325,3,213.64
1611,80253,167,1,926.76
1612,16647,442,1,585.83
1613,48115,322,1,143.41
1614,11441,644,1,67.31
1615,63924,521,1,74.48
1616,33055,724,1,125.26
1617,9144,317,1,92.22
1618,30899,457,1,43.15
1619,82259,3,1,1772.05
1620,26022,607,1,40.2
1621,7678,524,1,106.66
1622,29199,126,1,1112.26
1623,7817,329,1,93.74
1624,32359,658,1,71.4
1625,74234,278,2,130.88
1626,38820,111,2,875.42
1627,26119,715,1,69.75
1628,33535,546,1,52.46
1629,31767,665,1,39.3
1630,79957,695,1,41.43
1631,8008,821,2,323.12
1632,99120,442,1,585.83
1633,35310,204,1,2321.47
1634,5908,347,1,128.17
1635,22639,754,1,158.39
1636,56575,432,1,378.9
1637,81584,72,2,724.9
1638,16429,834,1,115.52
1639,96721,329,1,93.74
1640,75416,557,1,33.37
1641,81078,724,1,125.26
1642,88559,611,1,20.37
1643,41023,827,1,161.51
1644,57969,338,1,141.2
1645,93475,242,1,213.16
1646,19860,419,1,332.33
1647,8298,151,1,2364.58
1648,40961,778,2,286.32
1649,2540,410,4,105.83
1650,31192,721,2,173.77
1651,69082,697,3,62.96
1652,90924,93,1,1850.93
1653,24894,283,2,87.55
1654,29000,439,1,349.13
1655,33673,358,2,119.54
1656,73168,553,1,70.14
1657,22888,539,1,60.5
1658,99221,306,2,226.09
1659,60178,828,1,161.68
1660,23122,122,1,2310.87
1661,38469,574,2,77.48
1662,74219,176,4,679.98
1663,6828,234,1,104.53
1664,49222,719,2,42.9
1665,46698,577,1,34.72
1666,99036,43,2,310.32
1667,29880,46,1,1597.63
1668,47538,325,1,213.64
1669,19117,456,3,254.58
1670,32828,105,2,2361.4
1671,19222,342,1,101.64
1672,37691,567,1,55.35
1673,77115,822,1,25.42
1674,27725,13,1,2070.93
1675,27238,259,1,116.9
1676,32486,39,1,1650.03
1677,7822,446,2,522.5
1678,59707,242,1,213.16
1679,20694,575,2,110.2
1680,1240,4,1,1452.58
1681,73171,705,1,32.06
1682,15145,82,1,1507.07
1683,49834,729,1,53.27
1684,48192,52,3,1892.01
1685,54838,657,1,62.42
1686,96056,677,1,40.98
1687,24088,70,1,2884.14
1688,52172,842,3,262.8
1689,12401,384,1,455.69
1690,61766,794,1,243.61
1691,64199,644,1,67.31
1692,93939,737,1,74.87
1693,46591,314,1,217.82
1694,12194,56,1,2429.03
1695,21393,95,2,1879.95
1696,78270,77,1,1880.83
1697,71552,649,2,134.51
1698,25241,574,1,77.48
1699,27224,520,4,133.3
1700,45149,337,2,177.03
1701,34278,99,2,268.9
1702,70672,637,2,92.71
1703,18169,101,2,297.32
1704,54900,530,3,110.63
1705,30617,627,1,61.59
1706,63920,672,1,160.18
1707,83953,501,1,345.02
1708,86396,642,2,66.69
1709,83152,715,2,69.75
1710,8474,609,2,65.41
1711,28248,483,1,240.01
1712,25323,827,1,161.51
1713,70582,72,1,724.9
1714,31808,529,1,23.4
1715,32965,354,3,58.86
1716,42701,60,1,934.39
1717,64265,832,1,191.89
1718,76226,470,2,543.54
1719,91450,160,2,1762.02
1720,18980,719,1,42.9
1721,57032,83,3,943.76
1722,62982,483,1,240.01
1723,23070,697,1,62.96
1724,66454,551,1,67.02
1725,47133,378,2,57.89
1726,37981,836,1,182
1727,58462,479,2,552.74
1728,50220,713,2,84.65
1729,11010,605,1,31.92
1730,4924,577,1,34.72
1731,49461,342,1,101.64
1732,82708,747,1,171.96
1733,90663,370,1,41.18
1734,41714,67,1,612.82
1735,8966,302,2,110.6
1736,1042,551,1,67.02
1737,52807,155,1,2869.59
1738,63714,470,2,543.54
1739,32854,781,1,274.7
1740,85236,844,1,432.51
1741,24874,121,1,1989.62
1742,78713,211,1,1347.08
1743,21873,156,1,798.5
1744,58299,114,2,1991.76
1745,33926,105,1,2361.4
1746,28149,642,1,66.69
1747,61278,428,1,463.98
1748,95805,824,1,176.02
1749,12668,724,1,125.26
1750,34567,765,1,54.88
1751,6221,434,1,110.92
1752,40612,747,1,171.96
1753,40791,748,2,220.43
1754,99998,385,1,364.27
1755,58583,631,1,120.31
1756,48077,311,1,96.54
1757,77024,360,1,117.81
1758,97886,732,1,139.82
1759,94295,82,1,1507.07
1760,86018,251,1,76.69
1761,93845,692,2,78.86
1762,21623,298,1,66.54
1763,21750,425,1,85.89
1764,56190,486,3,475.47
1765,26245,750,2,248.2
1766,76051,798,2,227.6
1767,80515,189,2,1308.31
1768,33706,3,2,1772.05
1769,92817,262,5,238.23
1770,22505,504,1,410.46
1771,59939,831,1,129.32
1772,28019,48,1,1289.14
1773,58261,626,1,53.36
1774,57411,370,1,41.18
1775,39367,306,1,226.09
1776,61423,542,1,75.76
1777,83750,277,1,161.99
1778,42973,831,1,129.32
1779,36486,739,1,80.56
1780,55167,463,1,370.25
1781,2730,244,2,86.8
1782,12648,78,1,448.34
1783,50820,86,2,934.14
1784,35018,355,1,41.47
1785,40817,607,1,40.2
1786,16806,71,1,1883.64
1787,30576,587,1,26.35
1788,65587,841,1,37.29
1789,73220,480,1,266.64
1790,46224,187,1,2020.76
1791,61429,756,2,318.76
1792,91624,493,1,178.11
1793,34592,354,1,58.86
1794,55325,313,1,28.06
1795,88817,209,2,128.3
1796,39538,83,2,943.76
1797,23334,263,1,55.16
1798,39759,484,1,311.22
1799,80305,421,1,396.57
1800,5973,3,1,1772.05
1801,90460,98,1,1113.05
1802,19304,736,1,154.75
1803,60276,806,1,292.37
1804,42497,352,1,177.33
1805,4949,645,3,42.2
1806,40005,488,2,179.28
1807,9678,346,1,124.74
1808,53163,397,1,441.12
1809,70219,165,1,493.52
1810,72955,598,4,37.17
1811,13770,381,1,119.17
1812,35520,549,2,67.03
1813,14626,433,2,307
1814,18327,192,1,2315.69
1815,45492,147,1,1476.49
1816,14179,363,1,99.37
1817,52798,563,1,33.62
1818,57469,211,1,1347.08
1819,89458,672,1,160.18
1820,67573,112,1,654.43
1821,72609,575,1,110.2
1822,45228,777,3,130.57
1823,83498,10,1,1709.69
1824,38125,223,3,46.56
1825,74863,33,1,421.17
1826,60326,761,2,107.7
1827,86199,504,3,410.46
1828,42905,771,1,93.15
1829,26533,745,1,131.36
1830,11696,480,2,266.64
1831,37354,786,1,385.84
1832,10864,35,1,2688.65
1833,69648,741,1,194.97
1834,94029,810,1,94.15
1835,19342,535,1,95.48
1836,70748,293,4,168.08
1837,80930,149,1,376.32
1838,94444,473,3,75.58
1839,23915,341,1,104.39
1840,24162,539,1,60.5
1841,98564,478,1,279.21
1842,30520,414,1,287.44
1843,11959,114,1,1991.76
1844,67433,585,1,78.72
1845,28846,539,1,60.5
1846,31804,848,1,495.21
1847,7832,27,1,726.61
1848,23840,559,3,93.58
1849,96460,52,1,1892.01
1850,57482,664,1,57.36
1851,98506,674,1,91.61
1852,89815,705,1,32.06
1853,36832,464,1,291.69
1854,58833,515,1,77.15
1855,2729,553,1,70.14
1856,12587,367,1,217.01
1857,91977,498,2,98.36
1858,91011,714,1,77.2
1859,24786,804,1,241.93
1860,68852,6,5,643.98
1861,71068,687,2,98.13
1862,15053,760,1,316.13
1863,23759,759,1,375.56
1864,49030,492,1,307.86
1865,38727,365,2,207.2
1866,69287,462,2,321.21
1867,86341,335,1,35.02
1868,33890,635,1,40.19
1869,62566,423,2,105.79
1870,92157,70,5,2884.14
1871,78389,24,1,1004.36
1872,5446,237,1,74.92
1873,49390,298,1,66.54
1874,45742,275,2,107.44
1875,22491,583,2,64.38
1876,75431,99,1,268.9
1877,27659,626,1,53.36
1878,30133,584,1,50.02
