shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
624,80235,28-11-2021,,fedex,Delivered
625,18557,12-02-2024,,dhl,Delivered
626,96994,18-07-2020,,fedex,Delivered
627,17704,13-07-2021,,dhl,Delivered
628,54120,16-04-2020,,fedex,Delivered
629,49864,23-10-2022,,bluedart,Delivered
630,19289,29-05-2021,,fedex,Delivered
631,75727,26-02-2020,,fedex,Delivered
632,41827,09-01-2024,,fedex,Delivered
633,23668,02-05-2022,,usps,Delivered
634,77685,21-10-2024,,dhl,Shipped
635,38520,26-10-2022,,fedex,In Transit
636,77237,13-11-2022,,delhivery,Delivered
637,2956,01-08-2023,,ups,Delivered
638,71340,24-08-2024,,fedex,Delivered
639,82495,20-12-2022,,dhl,Delivered
640,63767,07-02-2021,,fedex,Delivered
641,34970,27-10-2021,,ups,Delivered
642,75110,24-08-2023,,fedex,Delivered
643,77707,05-05-2023,,dhl,Delivered
644,49829,03-03-2022,,fedex,Delivered
645,85889,30-05-2020,,dhl,Delivered
646,71480,12-04-2021,,fedex,Delivered
647,1559,26-01-2021,,fedex,Delivered
648,41088,21-11-2024,,fedex,Shipped
649,87138,16-03-2020,,fedex,Delivered
650,35513,24-06-2023,30-06-2023,dhl,Returned
651,23132,19-10-2021,,fedex,Delivered
652,84332,23-05-2023,28-05-2023,bluedart,Returned
653,1638,26-09-2020,,fedex,Delivered
654,17765,15-04-2021,,bluedart,Cancelled
655,46337,22-08-2020,,ups,Delivered
656,35407,17-11-2020,,fedex,Delivered
657,20526,17-06-2021,,ups,Delivered
658,14780,19-08-2023,,usps,Delivered
659,63988,06-11-2020,,ups,Delivered
660,97317,18-09-2024,,fedex,Shipped
661,26903,01-09-2022,,fedex,Delivered
662,48749,25-08-2024,,fedex,Delivered
663,98715,30-11-2023,,fedex,Delivered
664,16006,31-08-2024,,bluedart,Delivered
665,55859,19-09-2024,,delhivery,Delivered
666,75120,18-10-2021,,bluedart,Delivered
667,11388,14-09-2023,,bluedart,Delivered
668,30750,19-03-2022,,fedex,Shipped
669,45128,14-02-2020,,fedex,In Transit
670,40373,02-06-2023,,dhl,Delivered
671,33105,03-05-2020,,dhl,Delivered
672,64698,06-11-2021,,dhl,Delivered
673,71804,06-01-2020,,fedex,Delivered
674,19970,11-03-2021,,dhl,Delivered
675,19546,09-05-2020,,delhivery,Delivered
676,19132,29-10-2023,,fedex,Delivered
677,78150,18-10-2024,,fedex,Delivered
678,84042,08-12-2023,,fedex,Delivered
679,33243,31-10-2022,,dhl,Delivered
680,71357,12-11-2021,,fedex,Delivered
681,60278,02-01-2021,,dhl,Delivered
682,6909,25-02-2023,,dhl,Cancelled
683,50280,04-04-2024,,dhl,Delivered
684,11193,19-07-2024,,usps,Delivered
685,76305,06-10-2024,,dhl,Delivered
686,70536,24-03-2020,,dhl,Delivered
687,93038,04-01-2022,,delhivery,Delivered
688,93587,29-08-2021,,fedex,Delivered
689,78664,18-03-2023,,fedex,Cancelled
690,52404,21-11-2021,,fedex,Delivered
691,75192,28-03-2022,,dhl,Delivered
692,39197,22-11-2022,,bluedart,Delivered
693,15031,22-06-2020,,fedex,Delivered
694,68994,04-01-2024,,fedex,Delivered
695,86616,11-07-2022,,fedex,Delivered
696,49819,28-09-2022,,fedex,Delivered
697,84278,18-02-2020,,fedex,Delivered
698,54261,13-02-2024,,delhivery,Delivered
699,96655,12-03-2020,,bluedart,Shipped
700,25157,26-07-2024,,dhl,Delivered
701,92659,16-12-2024,,bluedart,Delivered
702,33060,29-04-2024,,dhl,Delivered
703,96699,21-06-2021,,fedex,Delivered
704,55143,18-05-2022,,fedex,Shipped
705,47490,14-09-2022,,dhl,In Transit
706,71946,09-11-2021,,bluedart,Delivered
707,97713,29-06-2021,,fedex,Shipped
708,18540,15-07-2021,10-08-2021,fedex,Returned
709,67733,13-12-2021,,fedex,Delivered
710,63843,06-09-2024,,dhl,Delivered
711,6744,13-10-2023,,dhl,Shipped
712,63227,05-02-2024,,ups,Delivered
713,29884,09-03-2020,,bluedart,Delivered
714,35698,30-07-2023,07-08-2023,delhivery,Returned
715,37940,02-04-2020,,bluedart,Delivered
716,85236,16-06-2021,,fedex,Delivered
717,69732,27-05-2021,,fedex,Shipped
718,57859,30-08-2021,,usps,Delivered
719,13396,21-12-2023,,dhl,Delivered
720,91041,25-10-2023,,dhl,Delivered
721,23679,16-10-2023,,fedex,Delivered
722,24816,17-11-2021,,fedex,Delivered
723,3864,07-04-2022,,bluedart,Delivered
724,20105,05-06-2024,,fedex,Delivered
725,1104,27-11-2020,,dhl,Delivered
726,4614,24-12-2021,,fedex,Delivered
727,92275,06-02-2022,,fedex,Delivered
728,48889,10-05-2021,,fedex,Delivered
729,38790,14-06-2021,,fedex,Delivered
730,26290,09-04-2023,,fedex,Delivered
731,96017,19-07-2023,02-08-2023,fedex,Returned
732,72582,27-09-2020,,fedex,Shipped
733,31395,20-05-2020,,fedex,Delivered
734,34686,15-06-2023,,bluedart,Delivered
735,89311,14-02-2021,,fedex,Shipped
736,81870,20-07-2022,,bluedart,Shipped
737,67905,18-01-2020,,fedex,Delivered
738,12296,13-08-2021,,ups,Delivered
739,81851,13-03-2021,,fedex,Delivered
740,47421,22-09-2022,,fedex,Delivered
741,54674,09-03-2020,15-03-2020,dhl,Returned
742,76414,25-12-2022,,fedex,Delivered
743,71540,23-04-2020,,fedex,Delivered
744,20565,29-05-2022,,fedex,Delivered
745,20240,02-10-2024,,ups,Cancelled
746,16894,06-10-2023,,fedex,Delivered
747,29673,17-04-2020,,ups,Delivered
748,59847,16-08-2020,31-08-2020,fedex,Returned
749,20346,29-12-2024,,ups,Delivered
750,23304,17-05-2020,,fedex,In Transit
751,35991,25-12-2024,,fedex,Delivered
752,65078,18-01-2023,,ups,Delivered
753,91757,10-02-2022,,fedex,In Transit
754,87466,04-02-2024,,fedex,Delivered
755,62256,10-09-2023,,usps,Shipped
756,36638,23-09-2020,,fedex,Delivered
757,53901,13-12-2024,,fedex,Delivered
758,28822,23-01-2021,,fedex,Delivered
759,77115,02-03-2020,,fedex,Delivered
760,43911,19-04-2021,,bluedart,Delivered
761,94152,05-02-2021,,fedex,Delivered
762,34631,10-01-2024,,dhl,Delivered
763,21658,02-11-2023,,ups,Delivered
764,64323,13-10-2024,,fedex,Delivered
765,39557,02-08-2023,24-08-2023,bluedart,Returned
766,49244,25-05-2023,,fedex,Shipped
767,84468,15-12-2023,,fedex,Delivered
768,63515,07-09-2024,,fedex,Delivered
769,88616,10-08-2022,,fedex,Delivered
770,80009,14-03-2020,,bluedart,Shipped
771,84143,24-03-2022,,fedex,Delivered
772,20612,03-07-2022,,fedex,Delivered
773,22708,24-09-2021,,fedex,Delivered
774,62106,31-03-2021,,delhivery,Delivered
775,29255,30-05-2020,,fedex,Delivered
776,67890,28-06-2024,26-07-2024,fedex,Returned
777,22942,18-11-2021,,fedex,Delivered
778,10531,21-05-2020,,fedex,Delivered
779,64166,13-05-2020,,dhl,Delivered
780,2353,21-09-2022,,bluedart,Delivered
781,91250,03-04-2021,,ups,In Transit
782,78838,23-01-2022,,bluedart,Delivered
783,41260,23-08-2023,,dhl,Delivered
784,57557,17-12-2021,,dhl,Cancelled
785,95051,13-08-2022,,fedex,Shipped
786,80520,25-06-2023,,fedex,Delivered
787,28025,07-05-2023,,fedex,Delivered
788,46812,20-09-2022,,dhl,Delivered
789,6256,27-08-2024,,dhl,Delivered
790,90830,26-10-2023,,dhl,Delivered
791,55997,12-04-2021,,fedex,Delivered
792,14940,27-11-2023,,delhivery,Delivered
793,10667,24-06-2020,,dhl,Delivered
794,24593,15-06-2020,,dhl,Delivered
795,93766,13-06-2020,,fedex,Delivered
796,59920,22-01-2023,,fedex,In Transit
797,21702,25-04-2022,04-05-2022,ups,Returned
798,36548,10-02-2022,,dhl,Cancelled
799,59104,16-07-2020,,bluedart,In Transit
800,61378,04-08-2021,,bluedart,Shipped
801,79644,27-06-2020,,fedex,Delivered
802,95037,28-03-2022,,fedex,Delivered
803,48183,10-10-2024,,fedex,Delivered
804,34900,02-06-2023,,fedex,Delivered
805,16429,23-02-2024,,usps,Delivered
806,41502,16-06-2020,,ups,Delivered
807,64330,10-12-2022,,dhl,Delivered
808,68108,06-12-2024,,dhl,Delivered
809,11400,25-03-2020,,fedex,Delivered
810,28288,21-01-2024,,fedex,Cancelled
811,81532,02-11-2024,,dhl,Delivered
812,45262,19-04-2020,,fedex,Delivered
813,70252,09-01-2023,,usps,Delivered
814,64899,29-11-2024,,fedex,Delivered
815,6733,26-10-2020,,dhl,Delivered
816,23644,22-03-2022,,usps,Delivered
817,33208,08-03-2024,,ups,Delivered
818,26915,12-08-2024,,dhl,Delivered
819,41595,30-04-2021,09-05-2021,bluedart,Returned
820,27725,11-09-2021,,ups,Delivered
821,30582,26-02-2023,,fedex,Shipped
822,26731,25-01-2024,,bluedart,Shipped
823,75929,07-12-2022,,fedex,Delivered
824,76084,16-08-2022,,fedex,Delivered
825,7143,18-03-2021,,fedex,Delivered
826,16798,25-07-2021,,fedex,Delivered
827,10592,06-06-2020,,fedex,Delivered
828,49932,30-11-2023,,fedex,Delivered
829,98948,05-11-2022,,bluedart,Delivered
830,56886,14-08-2023,,dhl,Delivered
831,22165,09-08-2022,06-09-2022,fedex,Returned
832,10684,30-05-2022,,dhl,Shipped
833,4111,25-12-2022,02-01-2023,fedex,Returned
834,58526,26-07-2021,,usps,Delivered
835,86346,13-10-2022,,fedex,Shipped
836,79733,12-04-2020,,dhl,Delivered
837,47621,04-05-2020,13-05-2020,delhivery,Returned
838,83352,08-12-2023,,fedex,Delivered
839,6884,08-08-2023,,dhl,Delivered
840,27659,04-10-2021,,dhl,Shipped
841,43247,14-05-2023,,ups,Delivered
842,14320,24-10-2021,,ups,Delivered
843,55057,10-02-2023,,dhl,In Transit
844,98374,03-02-2022,,ups,Delivered
845,81902,23-05-2023,,fedex,Delivered
846,55771,24-09-2020,,bluedart,Delivered
847,81540,07-01-2023,,usps,Delivered
848,21937,25-10-2022,,fedex,Shipped
849,42211,01-08-2021,,fedex,Delivered
850,31083,03-02-2024,,fedex,Delivered
851,9649,31-05-2022,,dhl,Delivered
852,66482,07-02-2023,,ups,Delivered
853,40779,04-09-2020,04-10-2020,bluedart,Returned
854,31852,04-03-2022,,fedex,Delivered
855,32242,17-04-2021,,fedex,Delivered
856,78178,19-08-2024,,fedex,Delivered
857,35329,12-06-2021,,dhl,In Transit
858,61394,15-11-2024,,dhl,Delivered
859,94314,30-11-2024,,usps,Shipped
860,20294,30-06-2024,,dhl,Shipped
861,41196,31-03-2021,,dhl,Delivered
862,65694,28-10-2020,,delhivery,Delivered
863,71138,06-03-2021,,fedex,Delivered
864,32729,29-01-2020,,delhivery,Shipped
865,41499,05-04-2024,,fedex,Shipped
866,86955,23-10-2020,,dhl,Delivered
867,75344,06-02-2022,,fedex,Delivered
868,37946,07-06-2023,,dhl,In Transit
869,6588,27-03-2024,,ups,Delivered
870,49226,22-09-2022,,fedex,Cancelled
871,87486,17-01-2020,,usps,Cancelled
872,39614,28-11-2020,,ups,Cancelled
873,62481,26-08-2021,,bluedart,Delivered
874,12636,05-08-2023,,ups,Delivered
875,11613,24-01-2021,,fedex,Delivered
876,95975,20-08-2023,,fedex,Delivered
877,22890,17-12-2021,,bluedart,Cancelled
878,85657,23-03-2020,,dhl,Delivered
879,90663,30-09-2021,,fedex,Delivered
880,83347,06-04-2021,,fedex,Delivered
881,65221,02-04-2020,,fedex,In Transit
882,19326,09-08-2020,,fedex,Delivered
883,13572,26-09-2020,05-10-2020,bluedart,Returned
884,19028,29-09-2022,,bluedart,In Transit
885,27417,07-05-2021,,dhl,Delivered
886,51432,07-03-2024,,bluedart,Cancelled
887,79695,19-12-2020,,bluedart,Delivered
888,90918,06-06-2022,,dhl,Delivered
889,66328,25-03-2021,,fedex,Delivered
890,20042,22-05-2022,,bluedart,Delivered
891,40216,10-12-2022,,fedex,Delivered
892,87810,13-10-2020,,fedex,Delivered
893,46124,09-05-2023,,fedex,Delivered
894,84737,02-02-2021,,dhl,Delivered
895,47444,01-06-2020,,fedex,Shipped
896,64422,29-12-2020,,fedex,Delivered
897,34286,26-12-2022,,ups,Shipped
898,20307,25-12-2023,,fedex,Delivered
899,26817,29-07-2022,,fedex,Cancelled
900,23509,31-12-2023,,usps,Shipped
901,41819,16-07-2020,,fedex,Delivered
902,50811,09-10-2023,,ups,Delivered
903,2976,06-08-2020,,fedex,Delivered
904,83493,29-10-2024,,fedex,Delivered
905,1073,22-05-2023,,ups,In Transit
906,7556,04-03-2022,29-03-2022,fedex,Returned
907,50190,04-04-2021,,fedex,In Transit
908,87670,24-09-2022,,fedex,Delivered
909,45917,21-11-2021,,dhl,Delivered
910,82000,16-09-2020,,delhivery,Delivered
911,72772,01-01-2022,,fedex,Shipped
912,29513,25-03-2023,,bluedart,Cancelled
913,42295,22-04-2023,,fedex,Delivered
914,7192,24-01-2021,,dhl,Delivered
915,1832,19-05-2022,,bluedart,Shipped
916,89936,24-07-2023,,bluedart,Delivered
917,48014,17-03-2024,,dhl,Shipped
918,26513,03-09-2024,,bluedart,Shipped
919,37014,01-11-2022,,bluedart,Delivered
920,34079,11-12-2022,,usps,Delivered
921,65488,01-04-2020,,dhl,In Transit
922,59070,15-02-2023,,fedex,Delivered
923,13664,30-09-2024,,fedex,Delivered
924,27490,10-03-2021,,fedex,Delivered
925,61486,10-07-2024,,dhl,Delivered
926,43674,05-02-2022,,dhl,Delivered
927,32231,05-06-2021,,dhl,Delivered
928,88108,12-01-2021,,fedex,In Transit
929,5132,30-08-2023,,fedex,In Transit
930,89411,08-02-2020,,fedex,Delivered
931,93578,16-02-2023,,ups,Delivered
932,53158,24-12-2020,,ups,Delivered
933,5617,14-01-2022,,fedex,Delivered
934,28618,31-07-2024,,fedex,Delivered
935,66149,24-08-2023,,fedex,Shipped
936,24219,04-07-2021,,fedex,Delivered
937,70348,27-08-2022,,dhl,Delivered
938,41841,05-09-2021,,bluedart,In Transit
939,94300,17-10-2023,,fedex,Delivered
940,15478,09-06-2020,21-06-2020,fedex,Returned
941,64201,15-03-2023,,fedex,Cancelled
942,34611,25-02-2020,,fedex,Delivered
943,92190,10-01-2024,,ups,Delivered
944,67694,28-12-2023,,fedex,Delivered
945,40521,19-07-2020,,ups,Delivered
946,87311,01-04-2024,,fedex,Delivered
947,4763,17-05-2024,,fedex,Delivered
948,46160,04-06-2020,,ups,Delivered
949,63102,27-08-2021,,bluedart,Shipped
950,95310,02-02-2021,,dhl,Shipped
951,27383,08-10-2024,,ups,Delivered
952,89006,14-05-2021,,fedex,Delivered
953,91930,14-07-2024,,fedex,Shipped
954,88010,13-10-2023,,dhl,Shipped
955,91422,13-03-2022,,dhl,Delivered
956,59023,15-02-2020,,fedex,Delivered
957,18566,30-09-2023,,delhivery,Delivered
958,54378,17-08-2023,,fedex,Delivered
959,90546,30-07-2022,,fedex,Delivered
960,11137,10-04-2021,,dhl,Delivered
961,74778,23-01-2024,,dhl,Delivered
962,81381,16-09-2021,,usps,Delivered
963,76794,31-05-2021,,dhl,Delivered
964,92516,16-07-2023,,usps,Delivered
965,48740,06-02-2023,,dhl,Delivered
966,53250,19-12-2022,24-12-2022,dhl,Returned
967,71822,22-09-2024,,fedex,In Transit
968,96298,26-08-2023,,fedex,Shipped
969,76783,17-11-2020,,bluedart,Delivered
970,20052,27-07-2021,,dhl,Delivered
971,78423,05-04-2021,,fedex,Delivered
972,95556,27-11-2021,,ups,Delivered
973,63432,02-12-2023,,bluedart,In Transit
974,83304,12-07-2020,,fedex,Delivered
975,13042,01-11-2022,,fedex,Delivered
976,7489,25-06-2022,,fedex,Delivered
977,79281,15-05-2020,,fedex,Delivered
978,54731,04-12-2020,,bluedart,Delivered
979,59477,17-03-2023,,bluedart,Delivered
980,35773,20-09-2024,10-10-2024,bluedart,Returned
981,12093,01-03-2022,,fedex,Delivered
982,67678,13-12-2021,,fedex,Delivered
983,92988,17-08-2021,,dhl,Delivered
984,48015,24-09-2020,,ups,Delivered
985,70011,09-09-2023,,bluedart,Delivered
986,86140,21-09-2022,,fedex,Delivered
987,42478,04-07-2024,,fedex,Shipped
988,55129,05-10-2024,,ups,Delivered
989,99230,08-07-2023,,usps,In Transit
990,30360,25-08-2024,,dhl,Delivered
991,56985,15-07-2024,,dhl,Delivered
992,37401,16-04-2021,,dhl,Delivered
993,61737,09-02-2021,,fedex,In Transit
994,55216,25-07-2021,,delhivery,Delivered
995,47891,25-06-2024,,usps,Delivered
996,32853,04-11-2022,,fedex,Delivered
997,57963,05-01-2024,,fedex,Shipped
998,22358,13-09-2023,21-09-2023,fedex,Returned
999,5540,20-06-2022,,ups,Delivered
1000,97364,05-11-2020,,dhl,Delivered
1001,57277,25-03-2023,,ups,Delivered
1002,52216,08-04-2021,,fedex,Delivered
1003,39073,20-05-2020,,fedex,Delivered
1004,8012,08-04-2022,,fedex,Cancelled
1005,81304,07-12-2023,,fedex,Shipped
1006,15127,16-11-2020,,ups,Delivered
1007,63948,16-02-2020,,usps,Delivered
1008,3958,13-04-2024,,dhl,Delivered
1009,25085,17-09-2021,,fedex,Delivered
1010,26943,30-10-2020,,fedex,In Transit
1011,72657,07-11-2024,,fedex,In Transit
1012,47405,07-08-2021,,bluedart,Delivered
1013,50722,21-12-2024,,ups,In Transit
1014,33767,21-12-2021,,dhl,Delivered
1015,66010,26-08-2023,,fedex,In Transit
1016,43351,06-08-2023,,bluedart,Delivered
1017,16733,13-07-2023,,fedex,Delivered
1018,2337,15-10-2023,,dhl,Delivered
1019,52280,28-01-2020,,fedex,Delivered
1020,38765,17-07-2024,22-07-2024,dhl,Returned
1021,37905,09-05-2022,,fedex,Delivered
1022,57240,23-03-2023,,bluedart,Delivered
1023,20708,11-07-2024,,dhl,Delivered
1024,74797,20-06-2020,,dhl,Delivered
1025,52613,07-04-2023,,fedex,Delivered
1026,54838,04-04-2024,,bluedart,Delivered
1027,78517,23-09-2020,18-10-2020,fedex,Returned
1028,53990,18-01-2020,,fedex,Shipped
1029,70561,24-04-2023,,fedex,Shipped
1030,90092,30-06-2024,,fedex,Delivered
1031,96050,26-07-2023,,fedex,Delivered
1032,96826,22-04-2022,,ups,Delivered
1033,89088,09-08-2020,,dhl,Delivered
1034,21215,27-01-2022,,fedex,Delivered
1035,71201,15-01-2020,,ups,Delivered
1036,31780,23-10-2020,,fedex,Delivered
1037,80366,24-08-2024,,fedex,Delivered
1038,35066,01-05-2022,,bluedart,Delivered
1039,31753,17-04-2021,,fedex,Cancelled
1040,93868,02-06-2022,,dhl,Delivered
1041,34373,26-03-2020,,dhl,Delivered
1042,68467,03-12-2021,,fedex,Delivered
1043,22749,19-01-2021,,ups,Delivered
1044,16850,04-06-2020,,fedex,Delivered
1045,48685,19-03-2022,,fedex,Delivered
1046,86146,13-10-2020,19-10-2020,fedex,Returned
1047,37697,14-04-2024,,dhl,Delivered
1048,4091,16-09-2020,,ups,Delivered
1049,56887,11-05-2024,,bluedart,Delivered
1050,73779,07-06-2024,,dhl,Delivered
1051,82719,17-11-2021,,dhl,In Transit
1052,69395,11-06-2023,22-06-2023,fedex,Returned
1053,53166,28-06-2023,,ups,Delivered
1054,22080,29-04-2024,,bluedart,Delivered
1055,90249,18-04-2021,02-05-2021,fedex,Returned
1056,81546,08-06-2021,26-06-2021,fedex,Returned
1057,22067,19-09-2022,,bluedart,Cancelled
1058,32594,13-03-2021,,fedex,Delivered
1059,50592,01-03-2024,,ups,Delivered
1060,12011,22-06-2023,,ups,Delivered
1061,42534,16-04-2023,,fedex,Delivered
1062,88821,06-08-2024,,usps,Delivered
1063,16212,21-05-2020,,bluedart,Delivered
1064,10282,18-02-2021,20-03-2021,fedex,Returned
1065,30494,28-10-2024,,bluedart,Delivered
1066,10218,12-09-2024,,fedex,Delivered
1067,53614,28-07-2021,,delhivery,Delivered
1068,59887,24-06-2024,,usps,Delivered
1069,26868,13-02-2020,,dhl,Delivered
1070,92771,15-08-2023,,fedex,Delivered
1071,14786,27-09-2023,,fedex,Delivered
1072,2653,31-03-2023,,fedex,Delivered
1073,50288,31-07-2020,,dhl,In Transit
1074,37125,29-04-2021,,ups,Delivered
1075,15744,24-04-2020,,bluedart,Delivered
1076,86868,20-11-2023,,ups,Delivered
1077,35225,04-10-2022,,fedex,Delivered
1078,53149,27-09-2021,,fedex,Delivered
1079,33952,10-10-2024,,bluedart,Delivered
1080,71594,28-02-2023,,ups,Delivered
1081,38324,28-05-2021,,usps,Delivered
1082,57669,13-08-2024,,bluedart,Delivered
1083,52908,30-03-2021,,dhl,Delivered
1084,58564,25-07-2022,30-07-2022,fedex,Returned
1085,92817,02-12-2024,,usps,In Transit
1086,55680,27-02-2020,,fedex,In Transit
1087,38405,12-04-2020,,ups,Delivered
1088,5182,20-02-2023,,dhl,Delivered
1089,7637,14-09-2021,,fedex,In Transit
1090,29577,12-06-2023,,dhl,Delivered
1091,23273,12-03-2024,,fedex,Delivered
1092,71710,16-12-2020,,fedex,Delivered
1093,34420,28-09-2021,,fedex,Delivered
1094,74519,29-09-2022,,fedex,Delivered
1095,67069,19-05-2021,,fedex,Delivered
1096,71177,19-10-2021,,fedex,Shipped
1097,5254,27-07-2023,,delhivery,In Transit
1098,58045,29-02-2020,,fedex,Delivered
1099,30528,20-03-2024,06-04-2024,usps,Returned
1100,37159,15-04-2020,,bluedart,Delivered
1101,34484,23-05-2022,,fedex,Delivered
1102,7451,15-07-2024,,fedex,Delivered
1103,51343,05-09-2020,,dhl,In Transit
1104,64690,27-05-2023,,ups,Delivered
1105,31649,05-09-2022,,dhl,Delivered
1106,87396,12-01-2024,,fedex,Delivered
1107,97937,13-05-2021,,fedex,Delivered
1108,7959,27-10-2022,,bluedart,Delivered
1109,77763,09-05-2022,,dhl,Delivered
1110,83607,12-09-2022,,usps,Delivered
1111,86704,20-04-2022,,fedex,Delivered
1112,15906,24-01-2024,,dhl,Delivered
1113,7748,12-06-2023,,usps,Delivered
1114,2200,17-06-2024,,dhl,Delivered
1115,14517,06-10-2022,,fedex,Shipped
1116,84271,03-10-2020,,dhl,Delivered
1117,77639,13-06-2023,,bluedart,Delivered
1118,60286,17-04-2024,,delhivery,Delivered
1119,73045,02-12-2022,,bluedart,Shipped
1120,32267,23-06-2024,,ups,Delivered
1121,8650,16-02-2021,,delhivery,Delivered
1122,27333,12-04-2021,,fedex,Delivered
1123,3180,12-01-2021,26-01-2021,fedex,Returned
1124,54228,15-09-2020,,fedex,In Transit
1125,6513,09-05-2022,,bluedart,Delivered
1126,5444,02-11-2023,,bluedart,Delivered
1127,21185,26-06-2021,,dhl,Delivered
1128,93665,29-11-2022,,fedex,Delivered
1129,53229,09-02-2020,,bluedart,Delivered
1130,66391,06-12-2020,,dhl,Shipped
1131,77095,20-11-2020,,bluedart,Delivered
1132,13177,21-08-2021,,fedex,Delivered
1133,25956,29-04-2022,,dhl,Delivered
1134,18112,21-09-2021,,fedex,Delivered
1135,29035,23-12-2020,,dhl,Delivered
1136,95879,31-10-2023,,dhl,Delivered
1137,17270,23-05-2020,,ups,Delivered
1138,2162,19-08-2023,,bluedart,Delivered
1139,27014,07-07-2020,,fedex,In Transit
1140,79683,02-03-2021,,bluedart,Delivered
1141,46922,14-05-2021,,bluedart,Delivered
1142,11646,04-09-2021,,dhl,Delivered
1143,64810,18-11-2021,,fedex,Delivered
1144,35552,22-05-2022,,ups,Delivered
